"id","ratedate","ratecontent","color","size","platform","color_info","size_num","size_letter"
4662,"2018-10-31 14:29:57",性价比很高！希望质量杠杠滴！配送快服务好！下次再购！,肤色,"80A",京东,肤色,"80",A
4663,"2018-10-31 08:15:45",还没试穿呢！还不知道,大红,"75A",京东,红色,"75",A
4664,"2018-10-31 08:14:08",不错,肤色,"80C",京东,肤色,"80",C
4665,"2018-10-31 08:03:41",一直穿都市丽人的内衣，这个很好，很贴。,浅粉,"70A",京东,粉色,"70",A
4666,"2018-10-30 20:10:35",趁着价格很优惠的时候，凑单买了好多好多。都没拆开呢，应该还可以,浅黄,"85B",京东,黄色,"85",B
4667,"2018-10-30 17:54:53",厚款超聚拢   试穿效果不错哦   性感蕾丝边也很好看,肤色,"75A",京东,肤色,"75",A
4668,"2018-10-30 15:07:32",好,浅粉,"75A",京东,粉色,"75",A
4669,"2018-10-30 15:02:10",手感不错，很满意，试了一下也很舒服,浅粉,"75A",京东,粉色,"75",A
4670,"2018-10-30 12:36:59",送给朋友的生日礼物，朋友表示很合适，内衣还是比较支持都市丽人家的内衣。,大红,"70B",京东,红色,"70",B
4671,"2018-09-19 08:08:56",超级垃圾，第一次买一般满意，这一次简直差的不能再差，包装最可恶，扭曲的我以为拿错东西了，然后还更可恶的是衣服还超大的味道，超难闻，主要是退货不方便也就算了，而且肯定还要我自己付运费，呵呵哒哒，垃圾，当买了亏，以后再也不会再这里买了，也不会在京东买了，叫旗舰店都是这样蛀虫的存在，到处都有着差评，只是自己买过这，抱着希望这不会，没想到也这么垃圾，失望透顶，另外快递也是运了一周左右，我收到过最慢的了，垃圾，真心劝诫别买了，实体店吧，宁愿多花几十块。??????,黑色,"70A",京东,黑色,"70",A
4672,"2018-11-08 20:01:06",差评，物流太慢了，东西不好,黑色,"75A",京东,黑色,"75",A
4673,"2018-07-06 10:39:22",这货不值一颗星！差评,肤色,"75B",京东,肤色,"75",B
4674,"2018-11-01 23:34:55",粉粉的颜色很好看，胸罩的质量看着也还行，将就着穿吧！,浅粉,"70B",京东,粉色,"70",B
4675,"2018-11-01 23:07:08",很好,肤色,"80C",京东,肤色,"80",C
4676,"2018-11-01 20:38:02",大牌子的东西还是值得信赖,肤色,"80B",京东,肤色,"80",B
4677,"2018-11-01 20:29:59",感觉还不如10块钱一件的，好差劲，质量太差了,大红,"75B",京东,红色,"75",B
4678,"2018-11-01 20:02:41",真是便宜无好货，穿一次就变了,黑色,"80B",京东,黑色,"80",B
4679,"2018-11-01 18:54:21",颜色很好，穿着很舒服，活动价也还可以,浅黄,"75C",京东,黄色,"75",C
4680,"2018-11-01 18:34:12",挺好穿的，嘻嘻，喜欢的可以下手,黑色,"75B",京东,黑色,"75",B
4681,"2018-06-18 17:01:41",一直穿爱慕文胸，虽然价格高点，但物有所值，，,肤色,B85,京东,肤色,"85",B
4682,"2018-06-18 14:18:44",穿着很好，应该正品，不错。,肤色,B80,京东,肤色,"80",B
4683,"2018-06-18 09:55:45",非常喜欢，舒服，透气，柔软,肤色,B80,京东,肤色,"80",B
4684,"2018-06-18 09:21:47",非常感谢京东，仓储物流服务都是非常完善的，给大家实惠，也为京东小哥点个赞，京东值得大家信赖,肤色,B75,京东,肤色,"75",B
4685,"2018-06-17 23:35:17",上身很舒服，喜欢,肤色,B75,京东,肤色,"75",B
4686,"2018-06-17 09:01:44",穿上很舒服，下次还买,肤色,B80,京东,肤色,"80",B
4687,"2018-06-17 08:12:46",肩带总是往两边掉,肤色,B85,京东,肤色,"85",B
4688,"2018-06-17 06:25:29",不错，在京东买价格便宜，到货快速，送货小哥态度又好。,黑色,B85,京东,黑色,"85",B
4689,"2018-06-16 17:09:47",一直穿爱慕的内衣，很舒服,肤色,C75,京东,肤色,"75",C
4690,"2018-06-16 07:04:45",第二次买了。上次买了，用着觉得满舒服，有活动优惠赶紧再买一个。,黑色,B80,京东,黑色,"80",B
4691,"2018-06-20 12:35:01",还行吧 就是来评价下的 没啥可称赞的,肤色,B80,京东,肤色,"80",B
4692,"2018-06-20 09:12:20","　质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",肤色,A75,京东,肤色,"75",A
4693,"2018-06-19 21:59:28",喜欢，第一次买无钢托的，很舒服聚拢效果也好，薄款又透气，夏天穿太适合了,肤色,B75,京东,肤色,"75",B
4694,"2018-06-19 21:01:56","1212的时候买过一件  夏天了才穿
  轻薄  透气  夏天穿起很舒服",黑色,B80,京东,黑色,"80",B
4695,"2018-06-19 14:29:38",上身样子可以。也挺舒服。就是隆胸效果不够,肤色,B85,京东,肤色,"85",B
4696,"2018-06-19 12:46:13",穿着舒适，满意。,肤色,B80,京东,肤色,"80",B
4697,"2018-06-19 11:51:28",挺好的，不过有点小后悔618用券更优惠啊，买急了,肤色,C80,京东,肤色,"80",C
4698,"2018-06-19 09:14:07",买贵了，比自营贵。罩杯比较小，侧翼及后背包裹不够。其它还可以。,肤色,B75,京东,肤色,"75",B
4699,"2018-06-19 07:19:55",第二次购买了，穿着无比舒适，都想买第三个了,肤色,B75,京东,肤色,"75",B
4700,"2018-06-18 18:43:22",还可以吧就这样吧凑合穿吧！！！！！！,肤色,B80,京东,肤色,"80",B
4701,"2018-06-23 07:28:31",这个内衣简直太棒了，穿上非常舒服，没有约束感，质量也很好，赞,肤色,B75,京东,肤色,"75",B
4702,"2018-06-23 00:27:13",东西质量很好，就是快递不送家里，存入智能柜，选择京东就是送货上门，有点失望,肤色,A80,京东,肤色,"80",A
4703,"2018-06-22 16:21:30",没有买过这么奇怪的文胸过，穿起来胸部非常奇怪，不敢穿出去,肤色,A80,京东,肤色,"80",A
4704,"2018-06-22 11:35:55",试了一下不勒，感觉舒服,肤色,B80,京东,肤色,"80",B
4705,"2018-06-21 12:15:00",不好，穿的时候简直不能有什么动作，还是有钢圈的保险。,肤色,C75,京东,肤色,"75",C
4706,"2018-06-21 09:59:42",非常不错，没有钢圈非常舒服?,肤色,C80,京东,肤色,"80",C
4707,"2018-06-20 22:39:21",爱慕的内衣很好穿，这个也是我一眼就喜欢的款式。,肤色,A80,京东,肤色,"80",A
4708,"2018-06-20 21:36:37",很舒服，以后就是这个品牌了！,肤色,C85,京东,肤色,"85",C
4709,"2018-06-20 14:52:20",物流快，东西好，下次还会买。,黑色,B85,京东,黑色,"85",B
4710,"2018-06-20 13:46:13",舒适度还可以，毕竟算是一个品牌了，不过我买还没收到了就降价六十不爽,肤色,B75,京东,肤色,"75",B
4711,"2018-06-25 17:37:20",大品牌的内衣就是不一样。第一次下血本买了这么贵的。穿在身上那种无束缚感是真不一样。一开始真以为只是品牌做的大。广告费用多。所以一个小小内衣贵。没想到这是不一样的。以后就穿你家的了。,黑色,B85,京东,黑色,"85",B
4712,"2018-06-24 16:49:40",看着还不错,肤色,B75,京东,肤色,"75",B
4713,"2018-06-24 15:21:31",很薄很透气，夏天穿着舒适,肤色,A80,京东,肤色,"80",A
4714,"2018-06-24 09:34:47",形状薄厚都不错，就是内层材料有一股浓浓的橡胶味，不知道实体店的是不是也这样,黑色,B80,京东,黑色,"80",B
4715,"2018-06-24 09:16:05",给老婆买的，她挺满意，已经多次买这个牌子了。,肤色,B80,京东,肤色,"80",B
4716,"2018-06-23 22:57:21",穿起蛮合身，就是胶有点味儿！,肤色,B75,京东,肤色,"75",B
4717,"2018-06-23 17:43:38",挺不错的夏天穿着比较凉快,肤色,C80,京东,肤色,"80",C
4718,"2018-06-23 17:30:38",穿着舒适度可以，就是看起来显得胸小，希望能够改进。,肤色,B75,京东,肤色,"75",B
4719,"2018-06-23 16:20:15",超级满意,黑色,C80,京东,黑色,"80",C
4720,"2018-06-23 13:27:20",穿着超级舒服，跟没穿一样。真的舒服。以后就这个牌子了,黑色,C85,京东,黑色,"85",C
4721,"2018-07-03 18:02:22",不愧是品牌商品，角度好，型好，穿着舒服。,黑色,A75,京东,黑色,"75",A
4722,"2018-07-03 12:01:33",商品收到了，很好。试用了真的非常喜欢。大品牌值得信赖。,肤色,A80,京东,肤色,"80",A
4723,"2018-07-02 21:25:51",不好看 也不好穿 不聚拢,肤色,B75,京东,肤色,"75",B
4724,"2018-07-02 11:24:43",一直在用这个品牌,肤色,B75,京东,肤色,"75",B
4725,"2018-07-01 14:54:21",不错的宝贝，做工精致，值得购买，活动价很便宜,肤色,B75,京东,肤色,"75",B
4726,"2018-07-01 11:55:38",第一次穿洞洞内衣，穿着透气又舒服，夏天在也不怕捂着，有活动了再去买两件,肤色,A75,京东,肤色,"75",A
4727,"2018-06-30 14:08:20",女儿一直喜欢穿这个牌子，舒服就是小贵一点,肤色,B80,京东,肤色,"80",B
4728,"2018-06-28 16:07:10",***,肤色,B75,京东,肤色,"75",B
4729,"2018-06-27 15:04:43",很好舒服,肤色,B85,京东,肤色,"85",B
4730,"2018-06-27 09:22:31",不错穿着舒服,黑色,C80,京东,黑色,"80",C
4731,"2018-07-09 14:47:38",今年京东618活动真合适，原本一件的价格买了好几件，优惠券和支付圈,肤色,B85,京东,肤色,"85",B
4732,"2018-07-09 13:09:28",妈妈说很舒服啊感觉像没穿，呵呵。材质比较适合夏天,肤色,C85,京东,肤色,"85",C
4733,"2018-07-09 07:10:14",很不错，一直买这个牌子，值得信赖,肤色,B85,京东,肤色,"85",B
4734,"2018-07-08 20:46:51",非常聚拢，活动买也很划算,黑色,B80,京东,黑色,"80",B
4735,"2018-07-08 09:32:26",东西很好，穿着舒服，效果不错,肤色,B75,京东,肤色,"75",B
4736,"2018-07-06 13:49:03",挺薄的，聚拢，胸小，没办法，有洞洞，，估计不会热。很好。不折腾了。好评。,黑色,A80,京东,黑色,"80",A
4737,"2018-07-04 17:59:25",挺好的没有钢圈，待着很舒服,黑色,B80,京东,黑色,"80",B
4738,"2018-07-04 12:04:50",这个罩杯的形状不太好，聚拢太厉害,肤色,B80,京东,肤色,"80",B
4739,"2018-07-04 10:00:50",太聚拢，居然能挤出沟来，不知道里面是什么面料，不透气，但也不闷，后面居然是4个扣，太麻烦了，不会再买。,肤色,A75,京东,肤色,"75",A
4740,"2018-07-03 20:33:45",实物跟图片不一样！不知道这好评怎么评出来的,肤色,B75,京东,肤色,"75",B
4741,"2018-07-17 13:19:41",不错不错，薄薄的质量很好。,肤色,B75,京东,肤色,"75",B
4742,"2018-07-16 08:56:27",质量不错?推荐购买,黑色,B80,京东,黑色,"80",B
4743,"2018-07-15 09:27:49",这次买的bra确实比之前我买的薄多了，更舒适。,肤色,B75,京东,肤色,"75",B
4744,"2018-07-15 08:34:23",还是不太喜欢那个蕾丝,肤色,B75,京东,肤色,"75",B
4745,"2018-07-15 06:52:07",乘着优惠买的，不错，下次还来,黑色,B85,京东,黑色,"85",B
4746,"2018-07-14 23:55:43",很好的东东，是正品，比外面便宜多了,黑色,C80,京东,黑色,"80",C
4747,"2018-07-14 17:56:34",大品牌就是不一样，非常好穿，不嘞,肤色,A75,京东,肤色,"75",A
4748,"2018-07-13 22:43:28",舒服穿着舒服,肤色,A75,京东,肤色,"75",A
4749,"2018-07-12 08:25:05",居然是无钢圈的，更居然的是无钢圈的居然超级聚拢，适合小胸或穿低胸装。对于大胸和平常装有点夸张,黑色,C80,京东,黑色,"80",C
4750,"2018-07-10 07:23:29",这个感觉还是适合胸部丰满的。本人穿上后胸型不好看，但是超级舒服是真的，一点儿不觉得勒。,肤色,A80,京东,肤色,"80",A
4751,"2018-08-01 00:49:32",不错。穿着舒适！性感。第二次买了,肤色,B80,京东,肤色,"80",B
4752,"2018-07-31 21:16:59",还可以啦,肤色,A75,京东,肤色,"75",A
4753,"2018-07-28 15:48:49",非常好，穿着很舒服，非常推荐,肤色,B80,京东,肤色,"80",B
4754,"2018-07-28 12:17:53",没想象的好?,肤色,A80,京东,肤色,"80",A
4755,"2018-07-24 09:57:20",第一次买，试穿后很舒服也很透气,黑色,C80,京东,黑色,"80",C
4756,"2018-07-23 16:37:56",帮同事买的，她很满意，不错！,肤色,B75,京东,肤色,"75",B
4757,"2018-07-20 11:17:08",穿过一回，很塑性，还可以。,黑色,C75,京东,黑色,"75",C
4758,"2018-07-19 13:20:13",一直穿的这品牌内衣，舒服且有型，这是第一次买无钢圈内衣，感觉还可以。,肤色,B75,京东,肤色,"75",B
4759,"2018-07-18 17:37:34",质量很好，很喜欢的，赞?,黑色,C80,京东,黑色,"80",C
4760,"2018-07-18 10:32:04",很喜欢，夏天穿透气，也比较薄款，很舒服，下次还要买，毕竟的价格也比较合理,黑色,C75,京东,黑色,"75",C
4761,"2018-08-10 21:16:38",送老婆的，她说穿着很舒服！,肤色,B75,京东,肤色,"75",B
4762,"2018-08-09 19:54:40",听老婆说很舒服，下辈子我也试试,黑色,B75,京东,黑色,"75",B
4763,"2018-08-08 22:59:29",不错的，舒适度很好。颜色也行。别的方面还不错，挺好的吧。,黑色,B75,京东,黑色,"75",B
4764,"2018-08-07 15:27:21",宝贝质量挺好的，带着正合适,肤色,B80,京东,肤色,"80",B
4765,"2018-08-07 10:13:45",挺舒服的，一点儿也不闷，型也挺好的,肤色,A75,京东,肤色,"75",A
4766,"2018-08-04 11:41:20",好穿！柔软！凉快！透气！尺码刚好！,肤色,C85,京东,肤色,"85",C
4767,"2018-08-03 13:10:43",适合丰满型的，不适合我,肤色,B75,京东,肤色,"75",B
4768,"2018-08-02 15:36:58",不错，穿着和舒服，又买了一件,肤色,B80,京东,肤色,"80",B
4769,"2018-08-02 15:06:56",有东东的凉快很多，不过这款也太聚拢了吧,肤色,B75,京东,肤色,"75",B
4770,"2018-08-02 10:43:44",里面不是全棉的，但是洗过后，面料极容易干。文胸两侧部分有四排钩，太宽了，夏天比较热，既然是薄的，为什么不设计成两排钩的呢？,肤色,B75,京东,肤色,"75",B
4771,"2018-08-17 23:35:08",很好看，质量不错,黑色,B85,京东,黑色,"85",B
4772,"2018-08-17 22:03:39",大爷的，有味道，洗几遍都去不掉，再不会买,肤色,C85,京东,肤色,"85",C
4773,"2018-08-17 17:35:54",料子很软、洗了两三次了都不变样、挺好的,肤色,B85,京东,肤色,"85",B
4774,"2018-08-17 12:37:59",质量很好，穿上去很舒服，完全没有勒的痛苦。相信品牌的力量。,黑色,C85,京东,黑色,"85",C
4775,"2018-08-17 01:10:53",质量很好，穿戴舒适，很喜欢，下次还会购买,肤色,B80,京东,肤色,"80",B
4776,"2018-08-15 20:07:07",好好，穿上很舒服！值得购买。,肤色,B75,京东,肤色,"75",B
4777,"2018-08-15 15:36:19",非常满意，夏天就是要这种感觉，一点都不热，透气性非常好。性价比非常高。,黑色,A85,京东,黑色,"85",A
4778,"2018-08-13 14:09:29",透气轻薄，就是卡扣太多，没必要。,肤色,A80,京东,肤色,"80",A
4779,"2018-08-13 09:51:29",面料很舒服，合体，快递给力,肤色,A80,京东,肤色,"80",A
4780,"2018-08-12 21:46:36",很棒，女票很喜欢,肤色,C75,京东,肤色,"75",C
4781,"2018-08-24 16:29:45",为什么下围那么小呢？是在不合适，申请换大一号的了！,肤色,A75,京东,肤色,"75",A
4782,"2018-08-24 12:05:42",可以，女朋友说有点薄,黑色,B75,京东,黑色,"75",B
4783,"2018-08-23 20:27:15",很舒服很好看！穿上很性感,黑色,C80,京东,黑色,"80",C
4784,"2018-08-23 18:40:27",挺软的，不错不错,黑色,A75,京东,黑色,"75",A
4785,"2018-08-23 13:41:06",很舒服，很好！,肤色,B80,京东,肤色,"80",B
4786,"2018-08-23 12:26:25",质量很好，手感不错，穿后再来说心得,黑色,B80,京东,黑色,"80",B
4787,"2018-08-23 09:40:08",很轻，很薄，适合夏天穿，抢了个优惠券，很划算,黑色,B75,京东,黑色,"75",B
4788,"2018-08-22 15:52:49",此用户未填写评价内容,黑色,B80,京东,黑色,"80",B
4789,"2018-08-20 20:06:48",穿上很舒服,肤色,B75,京东,肤色,"75",B
4790,"2018-08-20 16:25:38",夏天用好透气,肤色,C80,京东,肤色,"80",C
4791,"2017-03-30 11:55:47",没有说的那么好,肤色,B75,京东,肤色,"75",B
4792,"2016-09-08 12:15:51",味道很大，穿不了！！！,黑色,A80,京东,黑色,"80",A
